Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
01/15/2016 12:00:00 AM,CÓRDOBA,PLANETA RICA,Viernes,12/31/1899 04:15:00 AM,SAN NICOLAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"23,555,000",1
01/15/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 08:00:00 PM,NORMANDIA E-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"11,001,000",1
01/15/2016 12:00:00 AM,HUILA,NEIVA (CT),Viernes,12/31/1899 12:00:00 AM,LAS CRISTALINAS,URBANA,BOSQUES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"41,001,000",1
01/15/2016 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Viernes,12/31/1899 10:40:00 AM,VILLA BETEL,URBANA,TROCHA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"47,001,000",1
01/15/2016 12:00:00 AM,META,GRANADA,Viernes,12/31/1899 01:00:00 AM,EL PARAISO,URBANA,BOSQUES,CONTUNDENTES,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"50,313,000",1
01/15/2016 12:00:00 AM,QUINDÍO,ARMENIA (CT),Viernes,12/31/1899 11:11:00 PM,LA CECILIA,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,ANALFABETA,"63,001,000",1
01/15/2016 12:00:00 AM,RISARALDA,DOSQUEBRADAS,Viernes,12/31/1899 09:40:00 PM,DIANA TURBAY,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,TECNICO EN SISTEMAS,TECNICO,"66,170,000",1
01/15/2016 12:00:00 AM,SUCRE,SINCELEJO (CT),Viernes,12/31/1899 11:15:00 PM,LA TRINIDAD,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"70,001,000",1
01/15/2016 12:00:00 AM,TOLIMA,ESPINAL,Viernes,12/31/1899 12:30:00 AM,BALCANES,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,70,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"73,268,000",1
01/15/2016 12:00:00 AM,TOLIMA,VILLAHERMOSA,Viernes,12/31/1899 08:24:00 PM,LA ALAMEDA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,48,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"73,870,000",1
01/15/2016 12:00:00 AM,TOLIMA,VILLAHERMOSA,Viernes,12/31/1899 08:24:00 PM,LA ALAMEDA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,74,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"73,870,000",1
01/15/2016 12:00:00 AM,VALLE,ALCALÁ,Viernes,12/31/1899 09:10:00 PM,LA PLAZUELA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,"76,020,000",1
01/15/2016 12:00:00 AM,VALLE,ANDALUCÍA,Viernes,12/31/1899 05:20:00 PM,SAN VICENTE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"76,036,000",1
01/15/2016 12:00:00 AM,VALLE,CAICEDONIA,Viernes,12/31/1899 09:20:00 PM,GUTIERREZ Y ARANGO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,122,000",1
01/15/2016 12:00:00 AM,VALLE,CALI (CT),Viernes,12/31/1899 01:30:00 PM,POTRERO GRANDE E21,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,-,PRIMARIA,"76,001,000",1
01/15/2016 12:00:00 AM,VALLE,CALI (CT),Viernes,12/31/1899 10:35:00 AM,SAN NICOLAS E3,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,A PIE,A PIE,42,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,001,000",1
01/15/2016 12:00:00 AM,VALLE,CANDELARIA,Viernes,12/31/1899 06:30:00 AM,CGTO EL ARENAL (23-2),RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,61,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"76,130,000",1
01/15/2016 12:00:00 AM,VALLE,JAMUNDÍ,Viernes,12/31/1899 08:10:00 AM,CGTO POTRERITO (24-S2-1),RURAL,CARRETERA,CONTUNDENTES,A PIE,A PIE,68,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"76,364,000",1
01/15/2016 12:00:00 AM,VALLE,PALMIRA,Viernes,12/31/1899 09:05:00 PM,LAS DELICIAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"76,520,000",1
01/15/2016 12:00:00 AM,VALLE,PALMIRA,Viernes,12/31/1899 10:01:00 PM,BENEDICTA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,520,000",1
01/16/2016 12:00:00 AM,ANTIOQUIA,CAUCASIA,Sábado,12/31/1899 11:40:00 PM,EL CAMELLO NRO. 2,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,18,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"5,154,000",1
01/16/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Sábado,12/31/1899 05:15:00 AM,SAN GERMAN C-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,35,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"5,001,000",1
01/16/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Sábado,12/31/1899 11:59:00 AM,NUEVA VILLA DE LA IGUANA C-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"5,001,000",1
01/16/2016 12:00:00 AM,ANTIOQUIA,SEGOVIA,Sábado,12/31/1899 08:30:00 PM,FRAGUAS,RURAL,CARRETERA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,PASAJERO MOTOCICLETA,57,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"5,736,000",1
01/16/2016 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Sábado,12/31/1899 03:50:00 PM,CIUDAD MODESTO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,22,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"8,001,000",1
01/16/2016 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Sábado,12/31/1899 02:55:00 PM,BARRANQUILLITA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"8,001,000",1
01/16/2016 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Sábado,12/31/1899 08:50:00 PM,NELSON MANDELA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"13,001,000",1
01/16/2016 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Sábado,12/31/1899 09:20:00 PM,EL POZON,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"13,001,000",1
01/16/2016 12:00:00 AM,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Sábado,12/31/1899 05:45:00 PM,INSPECCION DE CAMPO HERMOSO,RURAL,ZONA SELVÁTICA,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,-,PRIMARIA,"18,753,000",1
01/16/2016 12:00:00 AM,CAUCA,FLORENCIA,Sábado,12/31/1899 10:00:00 PM,VDA BELLAVISTA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,"19,290,000",1
01/16/2016 12:00:00 AM,CAUCA,SANTANDER DE QUILICHAO,Sábado,12/31/1899 04:40:00 PM,MORALES DUQUE,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"19,698,000",1
01/16/2016 12:00:00 AM,CESAR,VALLEDUPAR (CT),Sábado,12/31/1899 09:30:00 PM,INV.BRISAS DE LA POPA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"20,001,000",1
01/16/2016 12:00:00 AM,CHOCÓ,QUIBDÓ (CT),Sábado,12/31/1899 11:30:00 PM,MINUTO DE DIOS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"27,001,000",1
01/16/2016 12:00:00 AM,CÓRDOBA,AYAPEL,Sábado,12/31/1899 08:15:00 PM,SANTA ANA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"23,068,000",1
01/16/2016 12:00:00 AM,CÓRDOBA,SAN ANTERO,Sábado,12/31/1899 11:00:00 AM,CGTO EL VIJAITO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,26,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"23,672,000",1
01/16/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12/31/1899 11:50:00 PM,VILLAS DE BOLÍVAR E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"11,001,000",1
01/16/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12/31/1899 11:44:00 AM,PROGRESO II SECTOR LA REFORMA E-5,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"11,001,000",1
01/16/2016 12:00:00 AM,CUNDINAMARCA,FUSAGASUGÁ,Sábado,12/31/1899 10:00:00 PM,NUEVA ESPERANZA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,33,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"25,290,000",1
01/16/2016 12:00:00 AM,CUNDINAMARCA,NOCAIMA,Sábado,12/31/1899 10:30:00 PM,VER. EL FICAL,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,42,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,"25,491,000",1
01/16/2016 12:00:00 AM,CUNDINAMARCA,PUERTO SALGAR,Sábado,12/31/1899 06:30:00 PM,CENTRO,URBANA,FRENTE A DISCOTECAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"25,572,000",1
01/16/2016 12:00:00 AM,CUNDINAMARCA,VILLAPINZÓN,Sábado,12/31/1899 07:25:00 PM,VER. BOSABITA,RURAL,TIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,44,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"25,873,000",1
01/16/2016 12:00:00 AM,HUILA,NEIVA (CT),Sábado,12/31/1899 05:30:00 PM,LAS PALMAS ETAPA I,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,23,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"41,001,000",1
01/16/2016 12:00:00 AM,HUILA,NEIVA (CT),Sábado,12/31/1899 10:30:00 PM,NUEVA GRANADA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"41,001,000",1
01/16/2016 12:00:00 AM,META,GRANADA,Sábado,12/31/1899 07:15:00 PM,VILLAS DE GRANADA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,15,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"50,313,000",1
01/16/2016 12:00:00 AM,NORTE DE SANTANDER,OCAÑA,Sábado,12/31/1899 09:00:00 PM,CORREGIMIENTO AGUA CLARA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,37,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,PRIMARIA,"54,498,000",1
01/16/2016 12:00:00 AM,NORTE DE SANTANDER,SAN CALIXTO,Sábado,12/31/1899 07:52:00 PM,CENTRO (SAN CALIXTO),URBANA,TIENDA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,44,FEMENINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"54,670,000",1
01/16/2016 12:00:00 AM,NORTE DE SANTANDER,SARDINATA,Sábado,12/31/1899 12:30:00 PM,CORREGIMENTO LAS MERCEDES,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"54,720,000",1
01/16/2016 12:00:00 AM,QUINDÍO,ARMENIA (CT),Sábado,12/31/1899 03:30:00 AM,CAÑAS GORDAS,URBANA,CANCHA DE FUTBOL,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"63,001,000",1
01/16/2016 12:00:00 AM,QUINDÍO,ARMENIA (CT),Sábado,12/31/1899 11:50:00 AM,LA FACHADA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"63,001,000",1
01/16/2016 12:00:00 AM,RISARALDA,PEREIRA (CT),Sábado,12/31/1899 04:30:00 PM,CAÑARTE,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,79,MASCULINO,VIUDO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"66,001,000",1
01/16/2016 12:00:00 AM,SANTANDER,BARRANCABERMEJA,Sábado,12/31/1899 07:19:00 PM,ANTONIO NARIÑO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"68,081,000",1
01/16/2016 12:00:00 AM,SANTANDER,FLORIDABLANCA,Sábado,12/31/1899 01:00:00 PM,NUEVO VILLABEL,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,31,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"68,276,000",1
01/16/2016 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Sábado,12/31/1899 11:25:00 PM,ESTACION,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"73,001,000",1
01/16/2016 12:00:00 AM,VALLE,CALI (CT),Sábado,12/31/1899 12:30:00 AM,ALTO JORDAN E18,URBANA,BILLARES,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"76,001,000",1
01/16/2016 12:00:00 AM,VALLE,CALIMA,Sábado,12/31/1899 06:40:00 PM,LA ESPERANZA.,URBANA,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"76,126,000",1
01/16/2016 12:00:00 AM,VALLE,PRADERA,Sábado,12/31/1899 01:16:00 PM,VILLA MARINA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,BICICLETA,CONDUCTOR VEHICULO,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,563,000",1
01/17/2016 12:00:00 AM,ANTIOQUIA,BETANIA,Domingo,12/31/1899 08:00:00 AM,PARQUE PRINCIPAL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"5,091,000",1
01/17/2016 12:00:00 AM,ANTIOQUIA,CÁCERES,Domingo,12/31/1899 02:30:00 AM,PIAMONTE,RURAL,ESTADERO,ARMA DE FUEGO,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"5,120,000",1
01/17/2016 12:00:00 AM,ANTIOQUIA,CISNEROS,Domingo,12/31/1899 07:00:00 AM,PARQUE PRINCIPAL,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,53,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,ANALFABETA,"5,190,000",1
01/17/2016 12:00:00 AM,ANTIOQUIA,LA ESTRELLA,Domingo,12/31/1899 04:15:00 AM,LA FERRERIA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,43,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"5,380,000",1
01/17/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Domingo,12/31/1899 01:30:00 AM,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,CONTUNDENTES,CONDUCTOR TAXI,PASAJERO TAXI,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"5,001,000",1
01/17/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Domingo,12/31/1899 11:45:00 PM,OCHO DE MARZO  C-9,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"5,001,000",1
01/17/2016 12:00:00 AM,ANTIOQUIA,RIONEGRO,Domingo,12/31/1899 04:55:00 PM,QUINTAS DEL CARRETERO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"5,615,000",1
01/17/2016 12:00:00 AM,ANTIOQUIA,YALÍ,Domingo,12/31/1899 09:00:00 PM,LA ALONDRA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,59,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,ANALFABETA,"5,885,000",1
01/17/2016 12:00:00 AM,ARAUCA,ARAUCA (CT),Domingo,12/31/1899 04:16:00 AM,BRISAS DEL LLANO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"81,001,000",1
01/17/2016 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Domingo,12/31/1899 08:50:00 PM,LA PRADERA,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,23,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO POLICIAL,POLICIA,TECNICO,"8,001,000",1
01/17/2016 12:00:00 AM,ATLÁNTICO,SOLEDAD,Domingo,12/31/1899 02:30:00 AM,CIUDADELA METROPOLITANA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"8,758,000",1
01/17/2016 12:00:00 AM,ATLÁNTICO,SOLEDAD,Domingo,12/31/1899 02:35:00 PM,NORMANDIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"8,758,000",1
01/17/2016 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Domingo,12/31/1899 08:00:00 PM,EL CARMELO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"13,001,000",1
01/17/2016 12:00:00 AM,CALDAS,SUPÍA,Domingo,12/31/1899 05:20:00 AM,LA PLAYA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"17,777,000",1
01/17/2016 12:00:00 AM,CASANARE,YOPAL (CT),Domingo,12/31/1899 05:30:00 PM,EL MORRO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,21,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"85,001,000",1
01/17/2016 12:00:00 AM,CAUCA,ARGELIA,Domingo,12/31/1899 09:30:00 AM,VDA LA BELLEZA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"19,050,000",1
01/17/2016 12:00:00 AM,CAUCA,SANTANDER DE QUILICHAO,Domingo,12/31/1899 09:30:00 PM,MORALES DUQUE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"19,698,000",1
01/17/2016 12:00:00 AM,CHOCÓ,QUIBDÓ (CT),Domingo,12/31/1899 01:10:00 AM,SIMON BOLIVAR,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"27,001,000",1
01/17/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,12/31/1899 04:00:00 AM,ALTAMIRA CHIQUITA E-4,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"11,001,000",1
01/17/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,12/31/1899 11:10:00 AM,SAN RAFAEL SUR E-19,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"11,001,000",1
01/17/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,12/31/1899 12:01:00 AM,EL DIVINO NIÑO E-19,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"11,001,000",1
01/17/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,12/31/1899 12:01:00 AM,EL DIVINO NIÑO E-19,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"11,001,000",1
01/17/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,12/31/1899 12:01:00 AM,EL DIVINO NIÑO E-19,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"11,001,000",1
01/17/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,12/31/1899 12:01:00 AM,EL DIVINO NIÑO E-19,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,21,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"11,001,000",1
01/17/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,12/31/1899 12:01:00 AM,EL DIVINO NIÑO E-19,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"11,001,000",1
01/17/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,12/31/1899 02:07:00 AM,URB. EL PEÑÓN DEL CORTIJO E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"11,001,000",1
